295;1070;3722;2007;1195;3740;2267
296;1070;3722;2563;1195;3740;2823
297;3591;3722;655;3716;3740;1035
298;3591;3722;1331;3716;3740;1711
299;3591;3722;2007;3716;3740;2267
300;3591;3722;2563;3716;3740;2823
301;812;3722;1053;937;3740;1313
302;812;3722;1729;937;3740;1989
303;812;3722;2285;937;3740;2545
304;812;3722;2841;937;3740;3101
305;3407;3048;1888;3532;3308;1906
306;3407;2770;1888;3532;3030;1906
307;3407;2372;1888;3532;2752;1906
308;3407;2164;1888;3532;2354;1906
309;3407;1766;1888;3532;2146;1906
310;3407;1488;1888;3532;1748;1906
311;3407;1090;1888;3532;1470;1906
312;1318;3048;1888;1443;3308;1906
313;1318;2770;1888;1443;3030;1906
314;1318;2372;1888;1443;2752;1906
315;1318;2164;1888;1443;2354;1906
316;1318;1766;1888;1443;2146;1906
317;1318;1488;1888;1443;1748;1906
318;1318;1090;1888;1443;1470;1906
319;3532;3048;1886;3550;3308;2206
320;1300;3048;1886;1318;3308;2206
321;1746;3048;1886;1764;3308;2206
322;2193;3048;1886;2211;3308;2206
323;2639;3048;1886;2657;3308;2206
324;3086;3048;1886;3104;3308;2206
325;3532;2770;1886;3550;3030;2206
326;1300;2770;1886;1318;3030;2206
327;1746;2770;1886;1764;3030;2206
328;2193;2770;1886;2211;3030;2206
329;2639;2770;1886;2657;3030;2206
330;3086;2770;1886;3104;3030;2206
331;3532;2372;1886;3550;2752;2206
332;1300;2372;1886;1318;2752;2206
333;1746;2372;1886;1764;2752;2206
334;2193;2372;1886;2211;2752;2206
335;2639;2372;1886;2657;2752;2206
336;3086;2372;1886;3104;2752;2206
337;3532;2164;1886;3550;2354;2206
338;1300;2164;1886;1318;2354;2206
339;1746;2164;1886;1764;2354;2206
340;2193;2164;1886;2211;2354;2206
341;2639;2164;1886;2657;2354;2206
342;3086;2164;1886;3104;2354;2206
343;3532;1766;1886;3550;2146;2206
344;1300;1766;1886;1318;2146;2206
345;1746;1766;1886;1764;2146;2206
346;2193;1766;1886;2211;2146;2206
347;2639;1766;1886;2657;2146;2206
348;3086;1766;1886;3104;2146;2206
349;3532;1488;1886;3550;1748;2206
350;1300;1488;1886;1318;1748;2206
351;1746;1488;1886;1764;1748;2206
352;2193;1488;1886;2211;1748;2206
353;2639;1488;1886;2657;1748;2206
354;3086;1488;1886;3104;1748;2206
355;3532;1090;1886;3550;1470;2206
356;1300;1090;1886;1318;1470;2206
357;1746;1090;1886;1764;1470;2206
358;2193;1090;1886;2211;1470;2206
359;2639;1090;1886;2657;1470;2206
360;3086;1090;1886;3104;1470;2206
361;1300;3308;1886;3550;3326;2206
362;1300;3030;1886;3550;3048;2206
363;1300;2752;1886;3550;2770;2206
364;1300;2354;1886;3550;2372;2206
365;1300;2146;1886;3550;2164;2206
366;1300;1748;1886;3550;1766;2206
367;1300;1470;1886;3550;1488;2206
368;1300;1072;1886;3550;1090;2206
369;3890;885;3499;4210;2455;3517
370;3890;2455;3499;4210;3785;3517
371;3890;885;3101;4210;2215;3119
372;3890;2215;3101;4210;3785;3119
373;3890;885;2823;4210;2455;2841
374;3890;2455;2823;4210;3785;2841
375;3890;885;2425;4210;2215;2443
376;3890;2215;2425;4210;3785;2443
377;3890;885;2027;4210;2455;2045
378;3890;2455;2027;4210;3785;2045
379;3890;885;1749;4210;2455;1767
380;3890;2455;1749;4210;3785;1767
381;3890;885;1541;4210;2215;1559
382;3890;2215;1541;4210;3785;1559
383;3890;3096;3119;4210;3114;3499
384;3890;2455;3119;4210;2473;3499
385;3890;1814;3119;4210;1832;3499
386;3890;1173;3119;4210;1191;3499
387;3890;3737;3119;4210;3755;3499
388;3890;1556;2841;4210;1574;3101
389;3890;2197;2841;4210;2215;3101
390;3890;2838;2841;4210;2856;3101
391;3890;3479;2841;4210;3497;3101
392;3890;915;2841;4210;933;3101
393;3890;3096;2443;4210;3114;2823
394;3890;2455;2443;4210;2473;2823
395;3890;1814;2443;4210;1832;2823
396;3890;1173;2443;4210;1191;2823
397;3890;3737;2443;4210;3755;2823
398;3890;1556;2045;4210;1574;2425
399;3890;2197;2045;4210;2215;2425
400;3890;2838;2045;4210;2856;2425
401;3890;3479;2045;4210;3497;2425
402;3890;915;2045;4210;933;2425
403;3890;3096;1767;4210;3114;2027
404;3890;2455;1767;4210;2473;2027
405;3890;1814;1767;4210;1832;2027
406;3890;1173;1767;4210;1191;2027
407;3890;3737;1767;4210;3755;2027
408;3890;1556;1559;4210;1574;1749
409;3890;2197;1559;4210;2215;1749
410;3890;2838;1559;4210;2856;1749
411;3890;3479;1559;4210;3497;1749
412;3890;915;1559;4210;933;1749
413;4190;1431;2841;4208;1556;3101
414;4190;1431;2045;4208;1556;2425
415;4190;1431;1559;4208;1556;1749
416;4190;2072;2841;4208;2197;3101
417;4190;2072;2045;4208;2197;2425
418;4190;2072;1559;4208;2197;1749
419;4190;2713;2841;4208;2838;3101
420;4190;2713;2045;4208;2838;2425
421;4190;2713;1559;4208;2838;1749
422;4190;3114;3119;4208;3239;3499
423;4190;3114;2443;4208;3239;2823
424;4190;3114;1767;4208;3239;2027
425;4190;2473;3119;4208;2598;3499
426;4190;2473;2443;4208;2598;2823
427;4190;2473;1767;4208;2598;2027
428;4190;1832;3119;4208;1957;3499
429;4190;1832;2443;4208;1957;2823
430;4190;1832;1767;4208;1957;2027
431;4190;3354;2841;4208;3479;3101
432;4190;3354;2045;4208;3479;2425
433;4190;3354;1559;4208;3479;1749
434;4190;1191;3119;4208;1316;3499
435;4190;1191;2443;4208;1316;2823
436;4190;1191;1767;4208;1316;2027
437;4190;3612;3119;4208;3737;3499
438;4190;3612;2443;4208;3737;2823
439;4190;3612;1767;4208;3737;2027
440;4190;933;2841;4208;1058;3101
441;4190;933;2045;4208;1058;2425
442;4190;933;1559;4208;1058;1749
443;2344;2848;3592;2469;3108;3610
444;3437;2640;3592;3562;2830;3610
445;3562;2084;3592;3687;2344;3610
446;2208;2084;3592;2333;2344;3610
447;1703;1408;3592;1828;1788;3610
448;2344;922;3592;2469;1182;3610
449;2201;3126;3592;2326;3386;3610
450;1233;3126;3592;1358;3386;3610
451;2064;2640;3592;2189;2830;3610
452;2662;2362;3592;2787;2622;3610
453;1790;2362;3592;1915;2622;3610
454;3437;1806;3592;3562;2066;3610
455;2065;1806;3592;2190;2066;3610
456;2574;1408;3592;2699;1788;3610
457;1358;2848;3592;1483;3108;3610
458;1358;2084;3592;1483;2344;3610
459;3194;1200;3592;3319;1390;3610
460;1529;922;3592;1654;1182;3610
461;1233;1806;3592;1358;2066;3610
462;1233;1200;3592;1358;1390;3610
463;3561;3126;3590;3579;3386;3910
464;2326;3126;3590;2344;3386;3910
465;1684;3126;3590;1702;3386;3910
466;2844;3126;3590;2862;3386;3910
467;1215;3126;3590;1233;3386;3910
468;3687;2848;3590;3705;3108;3910
469;2326;2848;3590;2344;3108;3910
470;3007;2848;3590;3025;3108;3910
471;1890;2848;3590;1908;3108;3910
472;1340;2848;3590;1358;3108;3910
473;3562;2640;3590;3580;2830;3910
474;1591;2640;3590;1609;2830;3910
475;2787;2640;3590;2805;2830;3910
476;2189;2640;3590;2207;2830;3910
477;1215;2640;3590;1233;2830;3910
478;3687;2362;3590;3705;2622;3910
479;2304;2362;3590;2322;2622;3910
480;3365;2362;3590;3383;2622;3910
481;1215;2362;3590;1233;2622;3910
482;2787;2362;3590;2805;2622;3910
483;1772;2362;3590;1790;2622;3910
484;3687;2084;3590;3705;2344;3910
485;2941;2084;3590;2959;2344;3910
486;1772;2084;3590;1790;2344;3910
487;2190;2084;3590;2208;2344;3910
488;1340;2084;3590;1358;2344;3910
489;3562;1806;3590;3580;2066;3910
490;1215;1806;3590;1233;2066;3910
491;2699;1806;3590;2717;2066;3910
492;1567;1806;3590;1585;2066;3910
493;2190;1806;3590;2208;2066;3910
494;3687;1408;3590;3705;1788;3910
495;2699;1408;3590;2717;1788;3910
496;2190;1408;3590;2208;1788;3910
497;1340;1408;3590;1358;1788;3910
498;3319;1408;3590;3337;1788;3910
499;1685;1408;3590;1703;1788;3910
500;3687;1200;3590;3705;1390;3910
501;1215;1200;3590;1233;1390;3910
502;2931;1200;3590;2949;1390;3910
503;3319;1200;3590;3337;1390;3910
504;1685;1200;3590;1703;1390;3910
505;2326;1200;3590;2344;1390;3910
506;3687;922;3590;3705;1182;3910
507;1215;922;3590;1233;1182;3910
508;1991;922;3590;2009;1182;3910
509;2931;922;3590;2949;1182;3910
510;1654;922;3590;1672;1182;3910
511;2326;922;3590;2344;1182;3910
512;2326;3386;3590;3705;3404;3910
513;1215;3386;3590;2326;3404;3910
514;2326;3108;3590;3705;3126;3910
515;1215;3108;3590;2326;3126;3910
516;2207;2830;3590;3705;2848;3910
517;1215;2830;3590;2207;2848;3910
518;2322;2622;3590;3705;2640;3910
519;1215;2622;3590;2322;2640;3910
520;2322;2344;3590;3705;2362;3910
521;1215;2344;3590;2322;2362;3910
522;2208;2066;3590;3705;2084;3910
523;1215;2066;3590;2208;2084;3910
524;2208;1788;3590;3705;1806;3910
525;1215;1788;3590;2208;1806;3910
526;2208;1390;3590;3705;1408;3910
527;1215;1390;3590;2208;1408;3910
528;2326;1182;3590;3705;1200;3910
529;1215;1182;3590;2326;1200;3910
530;2326;904;3590;3705;922;3910
531;1215;904;3590;2326;922;3910
532;1938;1614;540;2612;1910;1502
533;720;1878;1026;1562;2626;1190
534;348;3411;2898;1727;3920;3592
535;1638;1371;1200;2541;2537;1820
536;3297;681;3273;3757;1530;3535
537;3327;744;321;4456;1900;1743
538;1515;1095;1554;1606;1352;2844
539;2502;3558;2520;3467;3927;3863
540;2580;3381;2421;3694;4864;3096
541;3255;561;1899;3788;1528;2365
542;696;2862;1383;1654;4354;1583
543;1329;2535;2202;1914;2810;2914
544;3516;1446;2085;4831;1975;2103
545;840;990;3411;872;1871;4351
546;1785;660;786;2754;1931;1708
547;1512;252;2382;1710;1545;2945
548;1704;210;3579;2567;624;4388
549;1014;1194;2739;1324;2342;3622
550;3120;102;2910;3908;286;3466
551;1287;642;756;2431;859;1974
552;3273;2613;3090;3283;4062;3260
553;2910;3060;1947;3230;3669;2388
554;39;2379;12;663;3482;398
555;3102;1062;1509;4054;2229;2737
556;2892;3231;3429;3342;4387;4456
557;576;2565;3309;861;3563;4132
558;2436;1014;1317;3420;1609;2688
559;159;2370;2256;943;3141;2945
560;1305;3405;1602;2743;4754;2870
561;1404;996;3417;1476;1299;3527
562;555;1848;294;1845;1929;1331
563;1329;2973;3594;2022;4078;4277
564;3192;750;3249;3957;1636;3434
565;681;1023;1392;1432;2424;2628
566;852;726;2931;974;1919;3516
567;2142;2286;303;2596;3040;1623
568;2991;666;2196;4399;899;3226
569;1644;3252;759;3135;3368;1797
570;3387;3180;2481;4637;4460;3851
571;2448;2364;2088;2844;3301;3359
572;3147;1059;114;4070;2355;272
573;1320;2115;2553;1365;3131;3163
574;1824;903;483;2882;973;536
575;2199;876;468;2394;1085;1834
576;2508;2748;2817;2775;3679;4082
577;1074;2061;2025;2224;2165;3310
578;2346;3039;147;2522;3983;877
579;3528;3300;753;3965;3795;1658
580;2796;3516;2217;3627;4491;2791
581;2574;2700;576;2766;4075;733
582;1137;696;3492;2439;1787;3654
583;3021;2670;675;3447;2755;977
584;3555;1800;2217;4530;2024;2549
585;2520;1476;1575;2801;2075;2540
586;813;2691;3330;1098;2774;3806
587;2502;1905;3342;3916;3100;3997
588;1845;408;690;2014;1085;1569
589;1485;1791;3333;2121;2640;3562
590;2742;243;2184;4158;882;2948
591;2379;480;2874;2879;1445;4341
592;636;2355;2493;1950;3236;3280
593;960;165;2535;1243;375;2589
594;87;2136;3465;1371;3293;4812
595;2571;2898;663;3741;3537;2136
596;2541;2703;384;3181;3131;1379
597;2280;660;1701;2610;2057;2892
598;3204;1935;3288;3817;2172;4068
599;1590;2082;3360;2460;3462;4605
600;1953;2901;1311;3307;3827;2566
601;1488;3039;2754;1563;3868;4180
602;2004;2913;2385;2267;4361;2741
603;3540;1113;2349;4546;1623;3617
604;171;465;2994;596;1786;3712
605;1068;2634;2049;2028;3273;2851
606;2016;642;1326;2146;2129;1795
607;2703;1431;102;4179;1469;276
608;594;1341;3027;800;2720;3491
609;654;447;225;1242;1446;293
610;0;486;3471;443;1610;4700
611;1368;3309;1392;1574;4227;2573
612;3108;3246;1149;3632;4623;2556
613;2934;231;393;4020;410;1158
614;2280;591;2928;2685;1280;3381
615;1686;618;1854;2187;748;3139
616;1233;1656;2343;1557;2565;2501
617;2601;120;2748;2694;530;2781
618;3546;3012;747;3743;3876;1650
619;3345;1002;78;4038;1991;956
620;12;414;1671;155;1412;2332
621;969;1920;2958;1670;1932;3648
622;1029;2172;1659;1054;3671;1787
623;2673;2079;3225;3872;2505;4157
624;321;1233;2157;1697;1839;3363
625;3000;3183;2892;3112;3501;3629
626;2283;2280;1332;2780;3461;2437
627;699;1878;3006;1828;3139;4460
628;495;3306;1005;1909;4383;1132
629;2469;741;3006;3740;2241;3493
630;3015;1272;480;3054;2221;664
631;2349;783;1428;3810;1352;1982
632;2553;1497;2850;2803;2406;3990
633;2820;1218;1812;3769;2388;2539
634;1881;3207;606;2971;3786;616
635;2346;2838;2280;2430;3577;2934
636;2160;627;3207;3240;783;4143
637;2058;591;1956;3430;948;2412
638;1032;1890;2172;1158;1993;3167
639;2940;744;2070;3923;1494;3181
640;3411;3339;3009;4012;3828;3893
641;2631;2373;3333;3176;3218;3981
642;3117;234;864;4442;331;1788
643;3375;2190;2370;4681;2853;3656
644;1428;2064;2613;2888;2421;3043
645;3087;3411;2439;3325;4568;2702
646;2826;627;3033;4262;909;3898
647;1341;3336;3471;1612;3661;4967
648;1512;3363;534;2955;4439;1868
649;285;282;1761;1755;292;2885
650;3096;2730;1533;4067;3488;2456
651;2700;2568;1065;2815;2722;2392
652;2772;3528;1533;2909;4277;2304
653;3207;795;1302;4304;1629;1756
654;477;3225;834;1664;3344;1873
655;2448;2898;627;2600;3051;1268
656;528;2622;1530;1062;3266;2282
657;2523;1257;3015;2928;1551;4120
658;1662;3579;2097;3131;3720;3268
659;1386;471;738;1587;1243;1651
660;1368;3456;2304;2281;4047;2748
661;2550;2430;3183;2563;3838;4337
662;306;1941;2865;1604;1993;3178
663;1656;3123;2538;2407;3622;2665
664;387;2526;2580;987;3595;4028
665;783;66;780;2015;1524;1483
666;3087;342;3453;3911;1181;4231
667;3060;1653;201;4285;2995;1029
668;3537;1872;369;3550;2878;1338
669;3240;3177;2274;4087;3929;3310
670;2067;1125;3471;3448;2304;4851
671;1983;954;2043;2486;973;3444
672;876;3288;1119;1168;4263;2423
673;78;1050;2907;338;1676;3199
674;2997;1065;2148;3411;2523;2521
675;1983;3348;2430;2197;3751;3375
676;3528;2346;1851;3791;3487;2985
677;3165;1461;3237;4330;1557;4094
678;2049;3519;1245;2774;4271;2313
679;1209;3498;3390;1319;4460;4469
680;693;3186;99;972;3475;1244
681;2430;2487;1644;3328;2856;1965
682;3069;249;2724;3661;842;3576
683;1239;2793;3138;1408;3649;3575
684;1011;1800;552;2221;3052;1734
685;2922;951;258;3705;1811;1242
686;639;2517;786;854;2675;1342
687;399;3501;2649;614;4446;3297
688;3426;3402;2088;3998;4489;3383
689;3039;309;1143;4154;1659;2177
690;2187;3132;3087;3197;4311;4552
691;492;1200;1797;656;1528;2839
692;1245;744;2436;2009;2239;3332
693;1980;516;3141;3072;1797;4475
694;741;1563;1950;1063;2577;2682
695;1209;1569;2880;2011;2369;3231
696;1830;1584;678;2973;1595;1125
697;3342;3054;2634;4676;3109;3413
698;666;1218;321;1753;1513;1457
699;2928;3174;63;4384;3877;594
700;3210;2931;2436;3887;4428;3275
701;1458;2844;513;2332;4041;528
702;561;1143;1452;609;1189;1962
703;1419;2208;879;1495;3288;1854
704;759;1938;3510;2020;2433;3630
705;2277;3291;291;3710;4786;622
706;3018;2655;1224;3823;3138;1832
707;2202;840;306;2232;2063;535
708;3402;1470;3249;3895;2404;3488
709;1917;3051;348;1970;3413;1042
710;2091;2037;1671;2204;3459;2996
711;3318;723;1158;3608;1011;1594
712;3579;3096;1065;4846;3750;1797
713;2022;708;2607;3266;2050;3983
714;615;1110;1056;2008;1748;1287
715;426;2913;1806;1750;4343;2935
716;2970;2727;798;3899;3228;1940
717;3087;2481;1494;4010;3187;1561
718;2643;2709;2421;3470;4058;3382
719;2118;3579;2805;2386;3692;3377
720;2823;408;3267;3645;1769;4602
721;711;1293;381;888;1307;594
722;2499;1995;3522;3305;2109;4622
723;2637;1821;1233;3337;2049;1541
724;282;1398;2322;1258;2324;2476
725;2994;2346;2475;4263;3596;2807
726;3066;1125;2820;3860;1754;2990
727;3357;2238;2700;4166;3521;3222
728;2373;192;3327;2455;858;4177
729;123;1158;3480;1187;1863;4261
730;876;1977;2679;899;2404;3211
731;1611;3057;2601;2758;4084;3740
732;1620;1950;1923;2079;3433;2768
733;618;2820;762;813;4038;1532
734;897;519;3045;1303;950;4345
735;1302;3324;1230;1907;3465;1246
736;2235;3228;1335;2494;3387;1693
